player,nation_stats_standard,squad,age_stats_standard,born_stats_standard,playing_time_90s_stats_standard,position_2_stats_standard,position_stats_standard,standard_gls_stats_shooting,standard_sh_stats_shooting,standard_sot_stats_shooting,standard_sot%_stats_shooting,standard_sh_90_stats_shooting,standard_sot_90_stats_shooting,total_cmp_stats_passing,total_att_stats_passing,total_cmp%_stats_passing,short_cmp_stats_passing,short_att_stats_passing,short_cmp%_stats_passing,medium_cmp_stats_passing,medium_att_stats_passing,medium_cmp%_stats_passing,long_cmp_stats_passing,long_att_stats_passing,long_cmp%_stats_passing,ast_stats_passing,1_3_stats_passing,ppa_stats_passing,prgp_stats_passing,pass_types_tb_stats_passing_types,pass_types_sw_stats_passing_types,pass_types_crs_stats_passing_types,outcomes_cmp_stats_passing_types,outcomes_blocks_stats_passing_types,sca_sca_stats_gca,gca_gca_stats_gca,tackles_tkl_stats_defense,tackles_tklw_stats_defense,tackles_def_3rd_stats_defense,tackles_mid_3rd_stats_defense,tackles_att_3rd_stats_defense,blocks_blocks_stats_defense,blocks_sh_stats_defense,blocks_pass_stats_defense,int_stats_defense,clr_stats_defense,err_stats_defense,touches_touches_stats_possession,touches_mid_3rd_stats_possession,touches_att_3rd_stats_possession,touches_att_pen_stats_possession,take_ons_att_stats_possession,take_ons_succ_stats_possession,take_ons_succ%_stats_possession,carries_carries_stats_possession,carries_prgc_stats_possession,carries_1_3_stats_possession,carries_cpa_stats_possession,carries_mis_stats_possession,carries_dis_stats_possession,receiving_rec_stats_possession,receiving_prgr_stats_possession,playing_time_90s_stats_playing_time,playing_time_mp_stats_playing_time,playing_time_min_stats_playing_time,performance_off_stats_misc,performance_crs_stats_misc,performance_int_stats_misc,performance_tklw_stats_misc,performance_recov_stats_misc,aerial_duels_won_stats_misc,aerial_duels_lost_stats_misc,aerial_duels_won%_stats_misc
Max O'Leary,IRL,Bristol City,28,1996,17.0,,Goalkeeper,0,0,0,0,0.00,0.00,366,579,63.2,74,75,98.7,153,157,97.5,137,341,40.2,0,10,0,0,0,5,0,366,0,1,0,1,0,1,0,0,0,0,0,0,17,1,616,12,0,0,0,0,0,345,0,0,0,0,0,318,0,14.6,16,1315,0,0,0,0,15,6,0,100.0
Mark O'Mahony,IRL,Portsmouth,19,2005,5.2,,Forward,2,7,2,28.6,1.35,0.38,24,52,46.2,14,24,58.3,8,20,40.0,1,3,33.3,0,3,0,4,1,0,1,24,2,4,0,2,1,0,1,1,10,0,10,1,5,0,98,36,56,13,1,0,0.0,43,1,0,0,13,7,67,13,0.1,1,11,6,1,1,1,4,15,45,25.0
Luke O'Nien,ENG,Sunderland,30,1994,16.7,,Defender,2,5,3,60.0,0.30,0.18,864,1019,84.8,302,336,89.9,427,468,91.2,123,183,67.2,1,76,3,77,2,12,10,864,14,22,0,14,6,5,6,3,13,11,2,22,56,0,1156,536,74,16,6,3,50.0,618,14,11,1,11,4,756,14,7.1,9,636,0,10,22,6,44,26,14,65.0
Dara O'Shea,IRL,Burnley,25,1999,2.0,,Defender,1,4,2,50.0,2.00,1.00,94,108,87.0,15,18,83.3,69,72,95.8,10,16,62.5,0,3,0,1,0,0,1,94,2,5,1,1,0,1,0,0,2,1,1,3,9,0,128,38,9,5,0,0,0,64,0,0,0,1,0,92,0,0,0,0,2,1,3,0,8,4,2,66.7
Michael Obafemi,IRL,Plymouth Argyle,24,2000,6.7,Midfielder,Forward,2,9,3,33.3,1.35,0.45,66,87,75.9,34,46,73.9,25,31,80.6,4,5,80.0,0,3,1,3,0,0,2,66,2,9,0,3,0,1,2,0,6,1,5,0,1,0,146,60,71,18,5,1,20.0,95,8,8,8,20,10,101,29,0,0,0,2,2,0,0,18,0,15,0.0
Wilson Odobert,FRA,Burnley,19,2004,1.0,,Midfielder,1,3,1,33.3,3.03,1.01,19,20,95.0,12,12,100.0,6,6,100.0,1,1,100.0,0,0,0,3,0,0,0,19,1,3,1,1,1,1,0,0,2,1,1,0,1,1,35,12,17,6,4,0,0.0,19,3,2,2,1,4,25,7,0,0,0,0,0,0,1,1,0,0,0
Chiedozie Ogbene,IRL,Luton Town,27,1997,2.7,Midfielder,Defender,0,0,0,0,0.00,0.00,76,99,76.8,39,46,84.8,30,35,85.7,6,13,46.2,0,5,3,6,0,0,9,76,4,6,0,2,1,1,1,0,0,0,0,1,2,0,117,49,53,4,9,2,22.2,67,11,10,3,3,1,74,18,0,0,0,1,9,1,1,13,2,2,50.0
Nathanael Ogbeta,ENG,Plymouth Argyle,23,2001,1.9,Forward,Defender,0,0,0,0,0.00,0.00,64,74,86.5,28,30,93.3,31,35,88.6,1,3,33.3,0,2,0,3,0,0,2,64,1,1,0,3,3,3,0,0,2,1,1,4,15,0,100,39,9,0,2,2,100.0,41,1,1,0,2,3,50,3,0,0,0,0,2,4,3,5,2,2,50.0
Angelo Ogbonna,ITA,Watford,36,1988,3.6,,Defender,0,0,0,0,0.00,0.00,164,187,87.7,66,70,94.3,82,87,94.3,13,26,50.0,0,5,0,2,0,1,0,164,0,0,0,5,4,5,0,0,7,4,3,6,13,0,223,80,5,1,0,0,0,127,0,0,0,2,0,146,0,6.6,14,598,0,0,6,4,13,4,4,50.0
Connor Ogilvie,ENG,Portsmouth,28,1996,14.0,,Defender,2,17,5,29.4,1.21,0.36,379,593,63.9,141,174,81.0,188,279,67.4,46,126,36.5,0,30,6,41,1,1,13,379,3,22,1,13,8,1,10,2,14,11,3,14,44,0,733,336,160,23,8,2,25.0,254,6,7,0,5,2,320,15,1.1,8,97,1,13,14,8,30,58,41,58.6
Yuki Ohashi,JPN,Blackburn,28,1996,10.1,Midfielder,Forward,4,26,8,30.8,2.58,0.79,109,176,61.9,61,84,72.6,34,53,64.2,6,12,50.0,0,11,6,18,1,2,9,109,12,17,1,15,8,2,11,2,14,1,13,5,7,0,301,147,135,45,14,4,28.6,176,19,11,9,26,12,207,55,0,0,0,11,9,5,8,30,18,44,29.0
Jeppe Okkels,DEN,Preston,25,1999,1.2,Midfielder,Forward,0,0,0,0,0.00,0.00,41,48,85.4,21,24,87.5,18,18,100.0,2,5,40.0,0,2,2,5,0,1,2,41,1,1,0,1,1,0,1,0,1,0,1,1,1,0,67,45,18,0,9,1,11.1,44,4,1,0,3,0,50,9,0,0,0,0,2,1,1,4,0,1,0.0
Abdülkadir Ömür,TUR,Hull City,25,1999,9.8,Forward,Midfielder,0,7,3,42.9,0.71,0.31,283,371,76.3,167,190,87.9,91,116,78.4,11,25,44.0,0,18,13,33,2,1,35,283,13,29,2,14,10,4,10,0,7,1,6,4,5,0,462,185,197,19,23,7,30.4,277,21,13,2,16,13,316,61,6.7,9,605,1,35,4,10,43,4,22,15.4
Ryan One,SCO,Sheffield Utd,18,2006,0.9,,Forward,1,2,1,50.0,2.17,1.08,8,14,57.1,3,4,75.0,2,4,50.0,0,1,0.0,0,0,0,1,0,0,1,8,1,1,0,0,0,0,0,0,0,0,0,1,2,0,26,14,10,3,3,2,66.7,12,2,1,1,1,1,15,4,2.7,11,242,0,1,1,0,1,2,4,33.3
Player,,Squad,Ag,Born,90s,,Po,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,1/3,PPA,PrgP,TB,Sw,Crs,Cmp,Blocks,SCA,GCA,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,Pass,Int,Clr,Err,Touches,Mid 3rd,Att 3rd,Att Pen,Att,Succ,Succ%,Carries,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,90s,MP,Min,Off,Crs,Int,TklW,Recov,Won,Lost,Won%
Ben Osborn,ENG,Derby County,30,1994,8.6,Defender,Midfielder,0,5,0,0.0,0.58,0.00,255,347,73.5,120,127,94.5,90,115,78.3,35,86,40.7,1,26,10,30,1,3,39,255,6,37,3,18,8,9,9,0,8,2,6,6,12,1,423,236,110,7,3,1,33.3,172,7,3,1,12,5,227,19,0,0,0,0,39,6,8,40,2,7,22.2
Milutin Osmajić,MNE,Preston,25,1999,3.7,Midfielder,Forward,2,7,6,85.7,1.90,1.63,29,41,70.7,19,26,73.1,9,10,90.0,1,2,50.0,0,3,1,2,0,0,2,29,2,3,0,0,0,0,0,0,2,0,2,0,2,0,83,36,42,9,9,2,22.2,52,3,1,1,19,5,67,16,3.7,10,337,4,2,0,0,4,4,12,25.0
Gabriel Otegbayo,,Sheffield Weds,0,0,0.4,,Defender,0,0,0,0,0.00,0.00,3,4,75.0,1,2,50.0,1,1,100.0,1,1,100.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,3,0,11.7,13,1057,0,0,0,0,0,0,0,0
David Ozoh,ENG,Derby County,19,2005,4.3,,Midfielder,1,3,2,66.7,0.69,0.46,96,102,94.1,42,42,100.0,50,52,96.2,4,7,57.1,0,11,0,9,2,0,0,96,0,4,2,19,11,15,3,1,6,0,6,7,6,1,154,71,24,6,8,6,75.0,91,5,3,0,8,9,81,2,0.0,1,1,0,0,7,11,19,2,0,100.0
Kenneth Paal,SUR,QPR,27,1997,10.0,,Defender,0,2,0,0.0,0.20,0.00,419,492,85.2,230,244,94.3,142,166,85.5,42,66,63.6,1,35,5,32,0,1,17,419,8,19,2,13,7,9,3,1,13,4,9,9,32,0,576,270,99,6,4,1,25.0,300,8,9,0,6,5,329,15,3.2,4,287,0,17,9,7,27,10,15,40.0
Marlon Pack,ENG,Portsmouth,33,1991,11.7,,Midfielder,0,6,1,16.7,0.51,0.09,469,633,74.1,190,222,85.6,198,244,81.1,71,137,51.8,1,52,8,53,3,15,39,469,8,36,2,19,6,8,8,3,14,5,9,9,22,0,729,404,172,4,7,4,57.1,300,4,8,0,11,5,360,11,0,0,0,1,39,9,6,58,36,18,66.7
Alex Palmer,ENG,West Brom,28,1996,17.0,,Goalkeeper,0,0,0,0,0.00,0.00,488,697,70.0,136,137,99.3,212,220,96.4,134,331,40.5,0,7,0,0,0,1,0,488,0,2,0,1,1,1,0,0,0,0,0,0,7,0,723,5,0,0,0,0,0,426,0,0,0,0,0,393,0,5.3,10,474,0,0,0,1,25,4,1,80.0
Kasey Palmer,JAM,Hull City,28,1996,5.5,Forward,Midfielder,1,11,3,27.3,1.99,0.54,200,245,81.6,115,129,89.1,62,77,80.5,15,26,57.7,0,16,9,28,4,1,12,200,2,18,2,6,5,1,4,1,3,1,2,1,6,1,301,129,148,14,10,4,40.0,183,6,9,2,10,7,228,32,0,0,0,1,12,1,5,8,9,9,50.0
Kasey Palmer,JAM,Coventry City,28,1996,0.6,Forward,Midfielder,1,3,1,33.3,5.00,1.67,18,28,64.3,13,17,76.5,4,5,80.0,0,3,0.0,0,2,2,4,0,0,1,18,1,3,1,1,0,0,1,0,1,0,1,0,0,0,39,26,11,3,3,2,66.7,26,2,2,0,1,1,30,1,7.2,10,645,0,1,0,0,7,0,1,0.0
Liam Palmer,SCO,Sheffield Weds,33,1991,6.9,Midfielder,Defender,0,3,1,33.3,0.44,0.15,217,278,78.1,106,114,93.0,89,119,74.8,15,31,48.4,0,16,0,23,0,2,9,217,7,8,0,10,7,8,2,0,2,1,1,6,11,0,315,159,50,5,1,0,0.0,142,6,3,0,1,1,175,13,5.3,7,479,2,9,6,7,24,6,4,60.0
Victor Pálsson,ISL,Plymouth Argyle,33,1991,4.9,,Defender,0,0,0,0,0.00,0.00,160,217,73.7,77,86,89.5,72,93,77.4,8,30,26.7,0,8,0,8,0,0,2,160,4,1,0,10,3,9,1,0,13,8,5,11,20,0,272,128,24,2,1,1,100.0,108,4,2,0,1,0,128,6,13.8,14,1244,0,2,11,3,15,7,8,46.7
Ivor Pandur,CRO,Hull City,24,2000,17.0,,Goalkeeper,0,0,0,0,0.00,0.00,929,1016,91.4,335,335,100.0,472,481,98.1,87,161,54.0,0,5,0,0,0,0,0,929,0,4,0,0,0,0,0,0,0,0,0,0,20,2,1065,13,0,0,0,0,0,724,0,0,0,0,0,720,0,9.8,10,884,0,0,0,0,23,5,0,100.0
Callum Paterson,SCO,Sheffield Weds,30,1994,0.5,Midfielder,Forward,0,4,0,0.0,8.18,0.00,8,19,42.1,7,11,63.6,1,3,33.3,0,3,0.0,0,2,0,0,0,0,2,8,2,1,0,1,0,1,0,0,0,0,0,1,3,0,33,9,18,5,2,1,50.0,14,0,0,0,3,0,17,1,0,0,0,0,2,1,0,1,9,4,69.2
Anthony Patterson,ENG,Sunderland,24,2000,13.0,,Goalkeeper,0,1,1,100.0,0.08,0.08,295,436,67.7,35,35,100.0,173,177,97.7,86,220,39.1,0,5,0,0,0,0,0,295,0,2,0,0,0,0,0,0,0,0,0,0,4,0,461,1,1,1,0,0,0,275,0,0,0,0,0,249,0,13.0,13,1166,0,0,0,0,12,2,0,100.0
Aynsley Pears,ENG,Blackburn,26,1998,15.0,,Goalkeeper,0,0,0,0,0.00,0.00,338,493,68.6,58,59,98.3,188,190,98.9,90,240,37.5,0,5,0,0,0,0,0,338,0,1,1,1,1,1,0,0,0,0,0,1,6,1,534,2,0,0,0,0,0,324,0,0,0,0,0,323,0,8.5,9,765,0,0,1,1,8,3,0,100.0
Myles Peart-Harris,ENG,Swansea City,22,2002,8.0,Midfielder,Forward,1,11,2,18.2,1.38,0.25,155,230,67.4,82,104,78.8,62,88,70.5,7,14,50.0,0,14,5,24,0,1,18,155,9,19,0,9,6,1,5,3,9,0,9,4,9,0,318,160,128,18,20,10,50.0,212,22,14,4,27,11,227,58,1.0,2,93,3,18,4,6,29,14,19,42.4
Sydie Peck,ENG,Sheffield Utd,20,2004,7.1,,Midfielder,0,7,2,28.6,0.98,0.28,289,361,80.1,142,158,89.9,122,148,82.4,23,41,56.1,0,31,8,46,2,1,11,289,8,19,0,20,10,8,8,4,10,3,7,4,17,1,449,271,104,11,12,5,41.7,219,8,7,3,8,6,307,15,12.0,12,1080,0,11,4,10,29,6,7,46.2
João Pedro,ITA,Hull City,32,1992,6.2,,Forward,2,9,3,33.3,1.45,0.48,27,35,77.1,13,17,76.5,9,9,100.0,3,3,100.0,0,1,0,1,0,0,0,27,2,3,0,4,1,0,3,1,0,0,0,1,2,0,73,39,28,14,7,1,14.3,36,1,1,0,11,3,46,10,0.0,2,4,2,0,1,1,2,13,22,37.1
Ashley Phillips,WAL,Stoke City,19,2005,6.4,,Defender,0,4,1,25.0,0.62,0.16,321,362,88.7,113,118,95.8,190,202,94.1,15,30,50.0,0,2,0,2,0,1,0,321,3,1,0,1,1,0,1,0,8,7,1,5,42,0,438,138,7,7,1,1,100.0,251,1,1,0,2,2,306,0,4.6,9,414,2,0,5,1,14,16,10,61.5
Matt Phillips,SCO,Oxford United,33,1991,2.2,Forward,Midfielder,0,3,2,66.7,1.35,0.90,55,73,75.3,28,30,93.3,21,29,72.4,3,7,42.9,1,3,2,5,0,0,2,55,3,8,2,0,0,0,0,0,1,0,1,1,2,0,98,46,35,4,4,0,0.0,70,6,2,2,7,1,74,8,0,0,0,0,2,1,0,14,5,4,55.6
Nathaniel Phillips,ENG,Derby County,27,1997,4.8,,Defender,0,8,1,12.5,1.67,0.21,143,195,73.3,39,52,75.0,76,92,82.6,27,44,61.4,0,9,0,18,0,0,1,143,4,3,0,6,4,4,2,0,9,8,1,3,18,0,257,130,18,12,1,1,100.0,107,0,0,0,5,0,137,3,9.2,11,824,0,1,3,4,15,19,7,73.1
Harry Pickering,ENG,Blackburn,25,1998,7.5,,Defender,0,1,0,0.0,0.13,0.00,354,440,80.5,173,181,95.6,150,179,83.8,30,64,46.9,1,31,7,33,0,5,39,354,9,15,1,14,8,6,6,2,7,3,4,5,17,0,508,219,116,11,7,3,42.9,245,8,8,1,10,2,304,17,10.8,16,968,0,39,5,8,28,12,8,60.0
Joël Piroe,NED,Leeds United,25,1999,8.3,Midfielder,Forward,6,25,9,36.0,3.00,1.08,127,176,72.2,71,92,77.2,45,60,75.0,7,9,77.8,2,11,11,20,1,2,1,127,9,20,4,4,1,0,3,1,4,0,4,1,8,0,272,129,124,31,8,1,12.5,158,8,14,2,27,9,196,40,5.1,12,457,6,1,1,1,24,9,21,30.0
Julio Pleguezuelo,ESP,Plymouth Argyle,27,1997,5.5,,Defender,0,1,0,0.0,0.18,0.00,197,231,85.3,61,65,93.8,116,130,89.2,20,34,58.8,0,7,0,11,0,1,1,197,0,5,2,13,9,9,4,0,9,7,2,4,40,2,300,105,8,3,0,0,0,129,0,0,0,2,1,168,0,7.7,12,692,0,1,4,9,13,9,13,40.9
Matthew Pollock,ENG,Watford,23,2001,16.7,,Defender,0,11,4,36.4,0.66,0.24,909,1150,79.0,386,423,91.3,433,516,83.9,80,184,43.5,3,74,3,63,3,1,5,909,6,19,3,24,17,15,8,1,16,13,3,29,85,1,1330,617,75,23,1,1,100.0,684,13,5,0,6,3,846,8,11.0,16,991,3,5,29,17,52,85,36,70.2
Player,,Squad,Ag,Born,90s,,Po,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,1/3,PPA,PrgP,TB,Sw,Crs,Cmp,Blocks,SCA,GCA,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,Pass,Int,Clr,Err,Touches,Mid 3rd,Att 3rd,Att Pen,Att,Succ,Succ%,Carries,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,90s,MP,Min,Off,Crs,Int,TklW,Recov,Won,Lost,Won%
Regan Poole,WAL,Portsmouth,26,1998,10.0,,Defender,0,1,1,100.0,0.10,0.10,307,416,73.8,104,121,86.0,172,205,83.9,30,74,40.5,0,14,1,21,0,5,4,307,6,4,1,17,8,8,8,1,10,8,2,21,43,2,527,238,23,6,3,0,0.0,214,2,1,0,8,1,271,2,12.0,13,1076,2,4,21,8,25,21,26,44.7
Ryan Porteous,SCO,Watford,25,1999,10.4,,Defender,2,5,2,40.0,0.48,0.19,427,525,81.3,194,207,93.7,201,239,84.1,28,68,41.2,0,28,0,28,1,1,3,427,2,8,1,26,18,18,7,1,12,6,6,19,44,0,655,306,43,11,2,0,0.0,264,5,4,1,6,5,352,4,12.0,12,1078,1,3,19,18,40,17,14,54.8
Brad Potts,ENG,Preston,30,1994,12.7,Forward,Defender,1,15,6,40.0,1.18,0.47,378,525,72.0,203,248,81.9,136,181,75.1,32,71,45.1,1,27,11,44,0,6,23,378,16,27,2,28,17,13,10,5,19,5,14,10,19,0,669,309,202,31,17,4,23.5,322,21,13,4,20,6,394,64,16.0,16,1440,4,23,10,17,57,33,20,62.3
Freddie Potts,ENG,Portsmouth,21,2003,9.5,,Midfielder,1,7,2,28.6,0.74,0.21,283,383,73.9,135,167,80.8,113,137,82.5,33,65,50.8,0,32,7,41,0,1,30,283,8,20,1,19,11,9,9,1,14,1,13,12,11,0,456,283,103,5,12,8,66.7,175,7,2,0,7,7,213,14,0,0,0,0,30,12,11,42,25,16,61.0
Ian Poveda,ENG,Sunderland,24,2000,0.5,Midfielder,Forward,0,2,0,0.0,3.91,0.00,10,14,71.4,5,6,83.3,4,4,100.0,1,2,50.0,0,1,0,1,0,1,2,10,2,1,0,3,3,1,2,0,0,0,0,0,0,0,24,8,14,3,1,0,0.0,12,4,0,2,2,1,14,6,6.9,11,619,0,2,0,3,2,0,0,0
Cameron Pring,ENG,Bristol City,26,1998,9.3,Midfielder,Defender,0,0,0,0,0.00,0.00,375,518,72.4,183,211,86.7,169,225,75.1,18,57,31.6,0,22,9,31,0,0,14,375,11,17,0,19,16,8,10,1,13,4,9,10,30,0,619,285,176,10,12,4,33.3,287,23,16,5,9,5,340,45,11.1,17,997,1,14,10,16,26,22,14,61.1
Gustavo Puerta,COL,Hull City,21,2003,4.8,,Midfielder,0,6,1,16.7,1.26,0.21,129,167,77.2,66,77,85.7,50,58,86.2,8,18,44.4,0,10,3,20,0,1,13,129,3,13,1,6,5,3,2,1,5,0,5,2,3,1,206,85,86,14,10,5,50.0,133,9,5,1,8,7,141,18,1.2,3,111,0,13,2,5,21,4,6,40.0
Przemysław Płacheta,POL,Oxford United,26,1998,2.8,Forward,Midfielder,0,4,1,25.0,1.41,0.35,50,73,68.5,31,35,88.6,15,25,60.0,3,9,33.3,0,3,1,5,0,1,7,50,2,5,0,4,3,1,3,0,1,0,1,1,1,0,100,47,37,8,3,1,33.3,69,4,3,2,9,7,69,18,10.6,14,956,0,7,1,3,16,1,2,33.3
Uroš Račić,SRB,West Brom,26,1998,6.9,,Midfielder,0,13,4,30.8,1.89,0.58,239,301,79.4,103,121,85.1,108,129,83.7,23,32,71.9,2,29,3,26,1,0,6,239,9,15,3,15,7,4,9,2,5,1,4,5,15,0,383,214,81,15,10,6,60.0,206,5,5,0,9,6,252,20,12.6,13,1130,0,6,5,7,24,13,5,72.2
Mileta Rajovic,DEN,Watford,25,1999,0.5,,Forward,1,2,1,50.0,3.91,1.96,3,5,60.0,2,2,100.0,1,2,50.0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,2,0,15,5,7,2,1,0,0.0,4,0,0,0,1,0,9,2,11.9,14,1073,0,0,0,0,0,2,9,18.2
Jesurun Rak Sakyi,ENG,Sheffield Utd,22,2002,9.1,Midfielder,Forward,4,22,6,27.3,2.42,0.66,173,226,76.5,107,124,86.3,54,71,76.1,9,18,50.0,2,7,13,16,0,0,19,173,5,42,4,25,15,15,8,2,13,2,11,6,1,0,343,109,186,67,41,23,56.1,198,41,13,30,21,20,228,80,4.0,4,360,0,19,6,15,34,1,4,20.0
Joe Ralls,ENG,Cardiff City,31,1993,5.8,,Midfielder,0,2,0,0.0,0.34,0.00,233,302,77.2,95,111,85.6,99,113,87.6,31,59,52.5,1,29,2,38,1,2,27,233,6,19,2,8,4,0,8,0,4,3,1,5,4,0,337,214,66,3,3,2,66.7,167,4,3,2,3,7,215,8,10.8,14,973,0,27,5,4,28,5,3,62.5
Largie Ramazani,BEL,Leeds United,23,2001,4.8,,Forward,3,15,6,40.0,3.12,1.25,99,131,75.6,64,80,80.0,27,35,77.1,6,8,75.0,1,11,11,26,3,0,6,99,4,13,1,11,7,6,5,0,6,0,6,3,1,0,205,96,92,23,16,6,37.5,133,18,9,8,18,9,146,40,3.7,7,329,0,6,3,7,18,0,8,0.0
Aaron Ramsey,WAL,Cardiff City,33,1990,4.0,,Midfielder,0,6,3,50.0,1.50,0.75,172,216,79.6,73,84,86.9,76,85,89.4,17,29,58.6,0,17,4,22,1,1,8,172,6,9,0,10,6,2,5,3,1,0,1,2,1,0,253,149,68,8,4,1,25.0,131,5,8,0,4,9,182,19,13.3,15,1200,3,8,2,6,17,1,2,33.3
Adam Randell,ENG,Plymouth Argyle,24,2000,13.7,,Midfielder,1,14,4,28.6,1.03,0.29,645,821,78.6,252,274,92.0,300,357,84.0,79,152,52.0,1,61,11,75,2,6,66,645,13,41,2,19,13,6,11,2,13,6,7,15,40,3,963,569,180,4,18,10,55.6,401,9,12,2,9,11,550,12,9.6,13,866,1,66,15,13,53,17,13,56.7
Joe Rankin-Costello,ENG,Blackburn,25,1999,6.0,Forward,Defender,2,14,5,35.7,2.33,0.83,161,216,74.5,87,93,93.5,61,81,75.3,12,31,38.7,1,11,9,20,1,3,9,161,6,15,1,9,5,5,3,1,8,4,4,5,18,1,286,132,79,15,8,6,75.0,129,7,2,2,4,8,173,21,8.9,11,799,0,9,5,5,14,11,8,57.9
Chris Rigg,ENG,Sunderland,17,2007,14.0,Forward,Midfielder,3,22,7,31.8,1.57,0.50,338,447,75.6,150,189,79.4,136,170,80.0,36,52,69.2,0,35,14,51,1,3,21,338,12,41,7,19,10,8,8,3,11,0,11,4,10,0,589,315,217,31,37,16,43.2,362,23,14,2,26,13,432,80,0.3,2,24,1,21,4,10,47,8,25,24.2
Emil Riis Jakobsen,DEN,Preston,26,1998,13.7,,Forward,3,30,11,36.7,2.19,0.80,114,188,60.6,69,99,69.7,34,50,68.0,7,12,58.3,2,5,7,9,2,1,9,114,14,21,4,11,5,3,6,2,9,2,7,2,9,0,343,145,179,54,26,11,42.3,193,21,8,16,45,19,242,78,1.0,2,86,10,9,2,5,27,16,44,26.7
Andy Rinomhota,ZIM,Cardiff City,27,1997,2.3,Midfielder,Defender,0,2,0,0.0,0.87,0.00,95,119,79.8,40,48,83.3,48,54,88.9,5,9,55.6,0,10,2,14,0,0,2,95,2,5,0,5,3,1,3,1,3,2,1,2,3,0,138,73,31,5,2,2,100.0,63,2,2,0,1,0,85,10,6.5,9,581,0,2,2,3,9,5,1,83.3
Matt Ritchie,SCO,Portsmouth,35,1989,4.0,,Forward,0,11,3,27.3,2.72,0.74,105,158,66.5,52,62,83.9,38,49,77.6,10,33,30.3,0,13,4,15,0,0,27,105,6,14,0,10,1,1,3,6,5,1,4,1,10,0,207,83,99,13,6,3,50.0,112,7,3,2,6,5,121,20,15.7,17,1411,2,27,1,1,18,5,6,45.5
Caleb Roberts,ENG,Plymouth Argyle,20,2004,0.8,,Midfielder,0,0,0,0,0.00,0.00,9,14,64.3,5,7,71.4,3,3,100.0,0,3,0.0,0,2,0,1,0,0,0,9,0,0,0,5,2,1,2,2,3,0,3,2,1,0,28,16,5,0,2,1,50.0,9,0,0,0,1,1,7,2,0.8,6,74,0,0,2,2,6,1,2,33.3
Connor Roberts,WAL,Burnley,29,1995,12.5,,Defender,0,6,0,0.0,0.48,0.00,723,876,82.5,287,313,91.7,344,397,86.6,87,147,59.2,2,73,10,86,3,3,30,723,8,22,2,16,12,8,6,2,10,4,6,8,31,0,956,487,188,9,7,4,57.1,533,21,8,4,2,1,653,28,15.0,17,1351,0,30,8,12,36,3,10,23.1
Haydon Roberts,ENG,Bristol City,22,2002,5.0,Midfielder,Defender,0,3,0,0.0,0.60,0.00,134,212,63.2,59,82,72.0,59,81,72.8,15,41,36.6,1,19,4,17,0,1,18,134,6,13,2,6,3,4,1,1,2,1,1,4,9,0,272,131,76,5,6,3,50.0,127,8,3,2,14,3,135,21,11.4,15,1025,3,18,4,3,19,8,12,40.0
Patrick Roberts,ENG,Sunderland,27,1997,13.4,Midfielder,Forward,1,31,4,12.9,2.32,0.30,450,576,78.1,245,271,90.4,145,181,80.1,48,89,53.9,3,44,24,76,2,5,69,450,15,49,6,26,17,12,9,5,6,0,6,4,9,0,723,283,382,52,53,19,35.8,427,52,35,20,23,14,523,104,9.7,11,874,5,69,4,17,48,4,6,40.0
Alexander Robertson,AUS,Cardiff City,21,2003,9.2,,Midfielder,1,5,1,20.0,0.54,0.11,420,521,80.6,197,218,90.4,155,179,86.6,53,94,56.4,0,43,6,40,1,10,49,420,3,30,0,18,10,5,7,6,12,4,8,15,7,0,608,312,156,6,11,7,63.6,334,6,4,1,15,5,397,16,7.2,15,650,0,49,15,10,51,6,4,60.0
Player,,Squad,Ag,Born,90s,,Po,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,1/3,PPA,PrgP,TB,Sw,Crs,Cmp,Blocks,SCA,GCA,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,Pass,Int,Clr,Err,Touches,Mid 3rd,Att 3rd,Att Pen,Att,Succ,Succ%,Carries,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,90s,MP,Min,Off,Crs,Int,TklW,Recov,Won,Lost,Won%
