player,nation_stats_standard,squad,age_stats_standard,born_stats_standard,playing_time_90s_stats_standard,position_stats_standard,playing_time_min_stats_playing_time,total_cmp%_stats_passing,ast_stats_passing,ppa_stats_passing,standard_gls_stats_shooting,standard_sot%_stats_shooting,sca_sca_stats_gca,gca_gca_stats_gca,touches_mid_3rd_stats_possession,touches_att_3rd_stats_possession,take_ons_succ_stats_possession,carries_prgc_stats_possession,receiving_prgr_stats_possession,tackles_mid_3rd_stats_defense,aerial_duels_won%_stats_misc,performance_crs_stats_misc,tackles_tkl_stats_defense,int_stats_defense,performance_recov_stats_misc,90s,total_cmp%_stats_passing_per_90,ast_stats_passing_per_90,ppa_stats_passing_per_90,standard_gls_stats_shooting_per_90,standard_sot%_stats_shooting_per_90,sca_sca_stats_gca_per_90,gca_gca_stats_gca_per_90,touches_mid_3rd_stats_possession_per_90,touches_att_3rd_stats_possession_per_90,take_ons_succ_stats_possession_per_90,carries_prgc_stats_possession_per_90,receiving_prgr_stats_possession_per_90,tackles_mid_3rd_stats_defense_per_90,aerial_duels_won%_stats_misc_per_90,performance_crs_stats_misc_per_90,tackles_tkl_stats_defense_per_90,int_stats_defense_per_90,performance_recov_stats_misc_per_90
Isaac Schmidt,SUI,Leeds United,24,1999,0.1,Forward,468.0,72.7,0,0,0,0.0,3,1,5,5,0,1,3,0,33.3,0,0,0,1,5.2,13.980769230769232,0.0,0.0,0.0,0.0,0.5769230769230769,0.1923076923076923,0.9615384615384615,0.9615384615384615,0.0,0.1923076923076923,0.5769230769230769,0.0,6.403846153846153,0.0,0.0,0.0,0.1923076923076923
Oscar Schwartau,DEN,Norwich City,18,2006,6.4,Midfielder,1350.0,83.5,0,3,0,16.7,16,2,164,101,11,12,30,4,75.0,2,8,6,27,15.0,5.566666666666666,0.0,0.2,0.0,1.1133333333333333,1.0666666666666667,0.13333333333333333,10.933333333333334,6.733333333333333,0.7333333333333333,0.8,2.0,0.26666666666666666,5.0,0.13333333333333333,0.5333333333333333,0.4,1.8
Tyrell Sellars-Fleming,ENG,Hull City,19,2005,0.1,Midfielder,495.0,100.0,0,1,0,0.0,2,0,3,6,0,1,1,0,0.0,1,0,1,1,5.5,18.181818181818183,0.0,0.18181818181818182,0.0,0.0,0.36363636363636365,0.0,0.5454545454545454,1.0909090909090908,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182
James Shea,ENG,Luton Town,33,1991,1.6,Goalkeeper,1260.0,57.1,0,0,0,0.0,0,0,2,0,0,0,0,0,0.0,0,0,0,6,14.0,4.078571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855
Louie Sibley,ENG,Oxford United,23,2001,1.7,Midfielder,906.0,79.4,0,0,1,40.0,6,0,26,21,2,3,5,4,0.0,3,5,0,7,10.066666666666666,7.887417218543047,0.0,0.0,0.09933774834437087,3.9735099337748347,0.5960264900662252,0.0,2.5827814569536423,2.0860927152317883,0.19867549668874174,0.2980132450331126,0.49668874172185434,0.3973509933774835,0.0,0.2980132450331126,0.49668874172185434,0.0,0.695364238410596
Francisco Sierralta,CHI,Watford,27,1997,8.7,Defender,769.0,88.2,0,0,0,0.0,6,1,248,16,0,0,2,4,77.1,0,10,12,25,8.544444444444444,10.322496749024708,0.0,0.0,0.0,0.0,0.7022106631989598,0.11703511053315994,29.024707412223666,1.8725617685305591,0.0,0.0,0.2340702210663199,0.4681404421326398,9.023407022106632,0.0,1.1703511053315996,1.4044213263979195,2.925877763328999
Sam Silvera,AUS,Portsmouth,24,2000,4.3,Forward,684.0,73.3,0,6,0,66.7,8,0,70,97,5,14,34,8,62.5,11,12,1,12,7.6,9.644736842105264,0.0,0.7894736842105263,0.0,8.776315789473685,1.0526315789473684,0.0,9.210526315789474,12.763157894736842,0.6578947368421053,1.842105263157895,4.473684210526316,1.0526315789473684,8.223684210526317,1.4473684210526316,1.5789473684210527,0.13157894736842105,1.5789473684210527
Emmanouil Siopis,GRE,Cardiff City,30,1994,8.5,Midfielder,879.0,84.9,0,1,0,33.3,10,0,292,54,5,1,4,12,27.3,2,24,9,46,9.766666666666667,8.69283276450512,0.0,0.10238907849829351,0.0,3.4095563139931735,1.023890784982935,0.0,29.897610921501705,5.5290102389078495,0.5119453924914675,0.10238907849829351,0.40955631399317405,1.228668941979522,2.7952218430034126,0.20477815699658702,2.457337883959044,0.9215017064846416,4.709897610921502
Moussa Sissoko,FRA,Watford,35,1989,11.7,Midfielder,1054.0,86.5,0,6,1,37.5,17,1,344,118,4,15,24,11,100.0,4,23,6,53,11.71111111111111,7.386148007590133,0.0,0.5123339658444023,0.08538899430740038,3.2020872865275143,1.4516129032258065,0.08538899430740038,29.37381404174573,10.075901328273245,0.3415559772296015,1.2808349146110058,2.049335863377609,0.9392789373814042,8.538899430740038,0.3415559772296015,1.9639468690702089,0.5123339658444023,4.525616698292221
Regan Slater,ENG,Hull City,25,1999,10.3,Midfielder,1350.0,79.6,0,11,1,17.6,21,0,159,158,8,19,41,7,15.0,15,15,5,41,15.0,5.306666666666667,0.0,0.7333333333333333,0.06666666666666667,1.1733333333333333,1.4,0.0,10.6,10.533333333333333,0.5333333333333333,1.2666666666666666,2.7333333333333334,0.4666666666666667,1.0,1.0,1.0,0.3333333333333333,2.7333333333333334
Manor Solomon,ISR,Leeds United,25,1999,4.3,Forward,580.0,79.3,1,12,0,42.9,20,2,63,156,12,21,58,2,0.0,17,13,1,19,6.444444444444445,12.305172413793102,0.15517241379310345,1.8620689655172413,0.0,6.656896551724137,3.103448275862069,0.3103448275862069,9.775862068965518,24.20689655172414,1.8620689655172413,3.258620689655172,9.0,0.3103448275862069,0.0,2.6379310344827585,2.0172413793103448,0.15517241379310345,2.9482758620689653
Harry Souttar,AUS,Sheffield Utd,26,1998,13.2,Defender,1350.0,84.2,0,0,0,16.7,6,0,385,29,4,3,0,4,79.7,2,12,17,28,15.0,5.613333333333333,0.0,0.0,0.0,1.1133333333333333,0.4,0.0,25.666666666666668,1.9333333333333333,0.26666666666666666,0.2,0.0,0.26666666666666666,5.3133333333333335,0.13333333333333333,0.8,1.1333333333333333,1.8666666666666667
Jack Stacey,ENG,Norwich City,28,1996,6.8,Defender,990.0,76.0,1,4,0,0.0,10,1,154,90,7,21,47,3,64.3,18,12,9,31,11.0,6.909090909090909,0.09090909090909091,0.36363636363636365,0.0,0.0,0.9090909090909091,0.09090909090909091,14.0,8.181818181818182,0.6363636363636364,1.9090909090909092,4.2727272727272725,0.2727272727272727,5.845454545454545,1.6363636363636365,1.0909090909090908,0.8181818181818182,2.8181818181818183
Enda Stevens,IRL,Stoke City,34,1990,5.2,Defender,1350.0,77.1,2,10,0,50.0,18,7,126,80,3,8,23,4,66.7,13,9,5,16,15.0,5.14,0.13333333333333333,0.6666666666666666,0.0,3.3333333333333335,1.2,0.4666666666666667,8.4,5.333333333333333,0.2,0.5333333333333333,1.5333333333333334,0.26666666666666666,4.446666666666667,0.8666666666666667,0.6,0.3333333333333333,1.0666666666666667
Ben Stevenson,ENG,Portsmouth,27,1997,0.1,Midfielder,626.0,100.0,0,0,0,0.0,0,0,8,2,0,0,0,0,100.0,0,0,0,0,6.955555555555556,14.37699680511182,0.0,0.0,0.0,0.0,0.0,0.0,1.1501597444089458,0.28753993610223644,0.0,0.0,0.0,0.0,14.37699680511182,0.0,0.0,0.0,0.0
Jordan Storey,ENG,Preston,27,1997,14.0,Defender,475.0,76.9,1,0,1,8.3,13,4,341,58,5,7,4,5,76.3,3,19,25,52,5.277777777777778,14.570526315789476,0.18947368421052632,0.0,0.18947368421052632,1.5726315789473686,2.463157894736842,0.7578947368421053,64.61052631578947,10.989473684210527,0.9473684210526316,1.3263157894736843,0.7578947368421053,0.9473684210526316,14.456842105263158,0.5684210526315789,3.6,4.736842105263158,9.852631578947369
Jakob Sørensen,DEN,Norwich City,26,1998,2.8,Midfielder,675.0,85.9,0,0,0,0.0,2,0,123,21,0,0,2,0,100.0,0,8,1,8,7.5,11.453333333333335,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,16.4,2.8,0.0,0.0,0.26666666666666666,0.0,13.333333333333334,0.0,1.0666666666666667,0.13333333333333333,1.0666666666666667
Ao Tanaka,JPN,Leeds United,26,1998,8.7,Midfielder,677.0,91.1,0,12,0,10.0,24,3,524,118,3,9,8,11,75.0,5,21,13,62,7.522222222222222,12.110782865583456,0.0,1.5952732644017726,0.0,1.329394387001477,3.1905465288035453,0.39881831610044316,69.6602658788774,15.68685376661743,0.39881831610044316,1.1964549483013294,1.0635155096011817,1.4623338257016247,9.970457902511079,0.6646971935007385,2.791728212703102,1.7282127031019203,8.242245199409158
George Tanner,ENG,Bristol City,25,1999,12.2,Defender,1325.0,78.3,0,4,1,66.7,13,0,433,167,1,10,16,11,31.6,10,35,12,36,14.722222222222221,5.3184905660377355,0.0,0.27169811320754716,0.06792452830188679,4.530566037735849,0.8830188679245283,0.0,29.411320754716982,11.343396226415095,0.06792452830188679,0.679245283018868,1.0867924528301887,0.7471698113207548,2.146415094339623,0.679245283018868,2.3773584905660377,0.8150943396226416,2.445283018867925
Ollie Tanner,ENG,Cardiff City,22,2002,9.6,Forward,897.0,69.5,1,14,1,20.0,28,4,171,209,11,32,67,16,52.0,27,28,7,34,9.966666666666667,6.973244147157191,0.10033444816053512,1.4046822742474916,0.10033444816053512,2.0066889632107023,2.809364548494983,0.4013377926421405,17.157190635451506,20.96989966555184,1.1036789297658862,3.210702341137124,6.722408026755852,1.605351170568562,5.217391304347826,2.709030100334448,2.809364548494983,0.7023411371237458,3.411371237458194
Joseph Taylor,WAL,Luton Town,22,2002,1.0,Midfielder,760.0,41.7,0,0,0,25.0,2,0,7,19,2,2,9,0,50.0,0,0,0,3,8.444444444444445,4.938157894736842,0.0,0.0,0.0,2.9605263157894735,0.23684210526315788,0.0,0.8289473684210527,2.25,0.23684210526315788,0.23684210526315788,1.0657894736842104,0.0,5.921052631578947,0.0,0.0,0.0,0.35526315789473684
Junior Tchamadeu,CMR,Stoke City,20,2003,10.3,Defender,966.0,77.8,0,4,0,0.0,9,0,229,104,7,8,23,3,13.6,14,13,8,27,10.733333333333333,7.248447204968945,0.0,0.3726708074534162,0.0,0.0,0.8385093167701864,0.0,21.335403726708076,9.689440993788821,0.6521739130434783,0.7453416149068324,2.1428571428571432,0.27950310559006214,1.267080745341615,1.3043478260869565,1.2111801242236027,0.7453416149068324,2.515527950310559
Hidde ter Avest,NED,Oxford United,27,1997,1.2,Defender,857.0,70.7,0,0,1,75.0,4,0,30,25,0,3,8,0,100.0,3,0,5,5,9.522222222222222,7.424737456242707,0.0,0.0,0.10501750291715287,7.8763127187864646,0.42007001166861146,0.0,3.150525087514586,2.6254375729288215,0.0,0.31505250875145857,0.8401400233372229,0.0,10.501750291715286,0.31505250875145857,0.0,0.5250875145857643,0.5250875145857643
Bobby Thomas,ENG,Coventry City,0,0,12.0,Defender,719.0,84.0,0,0,1,20.0,7,1,368,23,0,5,3,1,58.9,1,9,5,38,7.988888888888889,10.514603616133519,0.0,0.0,0.12517385257301808,2.5034770514603615,0.8762169680111266,0.12517385257301808,46.063977746870655,2.878998609179416,0.0,0.6258692628650904,0.37552155771905427,0.12517385257301808,7.372739916550764,0.12517385257301808,1.1265646731571628,0.6258692628650904,4.756606397774687
Liam Thompson,ENG,Derby County,22,2002,2.4,Midfielder,554.0,74.0,0,0,0,0.0,4,0,65,44,3,5,15,0,25.0,7,2,2,7,6.155555555555556,12.021660649819493,0.0,0.0,0.0,0.0,0.6498194945848376,0.0,10.55956678700361,7.148014440433212,0.48736462093862815,0.8122743682310469,2.436823104693141,0.0,4.061371841155235,1.1371841155234657,0.3249097472924188,0.3249097472924188,1.1371841155234657
Victor Torp,DEN,Coventry City,25,1999,7.5,Midfielder,710.0,71.0,0,5,1,27.3,27,1,213,159,3,5,19,9,76.9,41,18,14,41,7.888888888888889,9.0,0.0,0.6338028169014084,0.1267605633802817,3.46056338028169,3.4225352112676055,0.1267605633802817,27.0,20.154929577464788,0.38028169014084506,0.6338028169014084,2.408450704225352,1.1408450704225352,9.747887323943662,5.197183098591549,2.2816901408450705,1.7746478873239435,5.197183098591549
Ryley Towler,ENG,Portsmouth,23,2001,4.0,Defender,493.0,86.3,0,0,0,0.0,1,1,80,5,0,0,0,4,71.4,0,9,3,10,5.477777777777778,15.754563894523326,0.0,0.0,0.0,0.0,0.18255578093306288,0.18255578093306288,14.60446247464503,0.9127789046653144,0.0,0.0,0.0,0.7302231237322515,13.03448275862069,0.0,1.643002028397566,0.5476673427991886,1.8255578093306288
Andros Townsend,ENG,Luton Town,33,1991,0.1,Midfielder,432.0,60.0,0,0,0,0.0,1,0,3,8,1,3,1,0,0.0,3,0,0,0,4.8,12.5,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.625,1.6666666666666667,0.20833333333333334,0.625,0.20833333333333334,0.0,0.0,0.625,0.0,0.0,0.0
Lewis Travis,ENG,Blackburn,27,1997,14.2,Midfielder,1049.0,84.5,1,10,2,40.0,25,3,478,144,9,14,12,26,47.1,5,41,18,66,11.655555555555555,7.249761677788371,0.08579599618684462,0.8579599618684461,0.17159199237368924,3.4318398474737846,2.1448999046711155,0.25738798856053385,41.010486177311726,12.354623450905626,0.7721639656816016,1.2011439466158247,1.0295519542421354,2.23069590085796,4.040991420400382,0.42897998093422307,3.517635843660629,1.5443279313632032,5.662535748331745
Nectarios Triantis,AUS,Sunderland,21,2003,0.0,Forward,541.0,0.0,0,0,0,0.0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,6.011111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16635859519408502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Auston Trusty,USA,Sheffield Utd,26,1998,1.0,Defender,1081.0,98.0,0,0,0,0.0,0,0,27,0,0,1,0,1,50.0,0,1,0,1,12.011111111111111,8.159111933395005,0.0,0.0,0.0,0.0,0.0,0.0,2.2479185938945423,0.0,0.0,0.08325624421831637,0.0,0.08325624421831637,4.162812210915819,0.0,0.08325624421831637,0.0,0.08325624421831637
David Turnbull,SCO,Cardiff City,25,1999,5.5,Midfielder,1129.0,86.6,0,11,1,53.3,23,2,267,122,0,1,13,3,33.3,23,9,4,32,12.544444444444444,6.903454384410983,0.0,0.8768821966341895,0.07971656333038087,4.2488928255093,1.83348095659876,0.15943312666076173,21.284322409211693,9.725420726306465,0.0,0.07971656333038087,1.0363153232949514,0.2391496899911426,2.654561558901683,1.83348095659876,0.7174490699734278,0.31886625332152346,2.5509300265721877
Ike Ugbo,CAN,Sheffield Weds,26,1998,7.2,Forward,945.0,75.6,0,4,0,25.0,11,0,78,58,2,1,19,1,22.0,1,2,3,16,10.5,7.199999999999999,0.0,0.38095238095238093,0.0,2.380952380952381,1.0476190476190477,0.0,7.428571428571429,5.523809523809524,0.19047619047619047,0.09523809523809523,1.8095238095238095,0.09523809523809523,2.0952380952380953,0.09523809523809523,0.19047619047619047,0.2857142857142857,1.5238095238095237
Jonathan Varane,MTQ,QPR,23,2001,6.7,Midfielder,1114.0,81.1,0,2,0,14.3,8,0,205,53,4,6,5,6,60.0,4,18,9,47,12.377777777777778,6.552064631956911,0.0,0.1615798922800718,0.0,1.1552962298025136,0.6463195691202872,0.0,16.561938958707362,4.281867145421903,0.3231597845601436,0.4847396768402154,0.40394973070017953,0.4847396768402154,4.847396768402154,0.3231597845601436,1.4542190305206462,0.7271095152603231,3.7971274685816874
Rocco Vata,IRL,Watford,19,2005,1.7,Midfielder,771.0,59.5,0,1,0,20.0,5,1,21,38,1,8,9,3,0.0,5,4,0,2,8.566666666666666,6.945525291828794,0.0,0.11673151750972763,0.0,2.3346303501945527,0.5836575875486382,0.11673151750972763,2.4513618677042803,4.43579766536965,0.11673151750972763,0.933852140077821,1.0505836575875487,0.3501945525291829,0.0,0.5836575875486382,0.4669260700389105,0.0,0.23346303501945526
Will Vaulks,WAL,Oxford United,31,1993,11.8,Midfielder,646.0,70.0,0,2,0,16.7,25,1,411,126,5,4,8,12,73.5,49,26,16,67,7.177777777777778,9.752321981424148,0.0,0.2786377708978328,0.0,2.326625386996904,3.48297213622291,0.1393188854489164,57.26006191950464,17.554179566563466,0.696594427244582,0.5572755417956656,1.1145510835913313,1.671826625386997,10.239938080495355,6.826625386996904,3.6222910216718267,2.2291021671826625,9.3343653250774
André Vidigal,POR,Stoke City,26,1998,0.9,Midfielder,1345.0,57.6,0,1,0,20.0,2,0,22,31,2,5,7,1,0.0,6,1,1,10,14.944444444444445,3.854275092936803,0.0,0.06691449814126393,0.0,1.338289962825279,0.13382899628252787,0.0,1.4721189591078068,2.074349442379182,0.13382899628252787,0.3345724907063197,0.4684014869888476,0.06691449814126393,0.0,0.40148698884758366,0.06691449814126393,0.06691449814126393,0.6691449814126395
Lawrence Vigouroux,CHI,Swansea City,31,1993,15.0,Goalkeeper,999.0,72.2,0,0,0,0.0,5,0,3,0,0,0,0,0,66.7,0,0,0,12,11.1,6.504504504504505,0.0,0.0,0.0,0.0,0.45045045045045046,0.0,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,6.009009009009009,0.0,0.0,0.0,1.0810810810810811
Vitinho,BRA,Burnley,25,1999,2.6,Midfielder,1258.0,71.2,1,3,1,25.0,6,1,49,31,4,5,9,1,25.0,5,8,1,9,13.977777777777778,5.093799682034977,0.07154213036565978,0.21462639109697934,0.07154213036565978,1.7885532591414943,0.4292527821939587,0.07154213036565978,3.505564387917329,2.2178060413354532,0.2861685214626391,0.35771065182829886,0.643879173290938,0.07154213036565978,1.7885532591414943,0.35771065182829886,0.5723370429252782,0.07154213036565978,0.643879173290938
Zak Vyner,KEN,Bristol City,27,1997,15.0,Defender,448.0,77.4,0,1,0,0.0,12,1,519,22,2,3,1,2,59.5,1,16,19,66,4.977777777777778,15.549107142857144,0.0,0.20089285714285715,0.0,0.0,2.4107142857142856,0.20089285714285715,104.26339285714286,4.419642857142857,0.4017857142857143,0.6026785714285714,0.20089285714285715,0.4017857142857143,11.953125,0.20089285714285715,3.2142857142857144,3.8169642857142856,13.258928571428571
Ben Waine,NZL,Plymouth Argyle,23,2001,0.1,Forward,746.0,0.0,0,0,0,0.0,0,0,3,2,0,0,0,0,66.7,0,0,0,1,8.28888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3619302949061662,0.24128686327077745,0.0,0.0,0.0,0.0,8.046916890080428,0.0,0.0,0.0,0.12064343163538872
Murray Wallace,SCO,Millwall,31,1993,0.0,Defender,1227.0,100.0,0,0,0,0.0,0,0,1,0,0,0,0,0,100.0,0,0,0,0,13.633333333333333,7.334963325183375,0.0,0.0,0.0,0.0,0.0,0.0,0.07334963325183375,0.0,0.0,0.0,0.0,0.0,7.334963325183375,0.0,0.0,0.0,0.0
Tom Watson,ENG,Sunderland,18,2006,0.9,Forward,1325.0,70.0,0,3,0,0.0,3,0,15,20,2,1,10,1,50.0,4,1,2,3,14.722222222222221,4.754716981132075,0.0,0.2037735849056604,0.0,0.0,0.2037735849056604,0.0,1.0188679245283019,1.358490566037736,0.13584905660377358,0.06792452830188679,0.679245283018868,0.06792452830188679,3.3962264150943398,0.27169811320754716,0.06792452830188679,0.13584905660377358,0.2037735849056604
Wout Weghorst,NED,Burnley,32,1992,0.3,Forward,756.0,80.0,0,0,0,0.0,0,0,3,3,0,0,1,0,0.0,0,0,0,1,8.4,9.523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.35714285714285715,0.0,0.0,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.11904761904761904
Andreas Weimann,AUT,Blackburn,33,1991,8.0,Forward,537.0,77.1,0,6,4,65.0,14,1,119,93,1,10,29,1,70.0,10,3,1,26,5.966666666666667,12.921787709497206,0.0,1.005586592178771,0.6703910614525139,10.893854748603351,2.346368715083799,0.16759776536312848,19.94413407821229,15.58659217877095,0.16759776536312848,1.675977653631285,4.860335195530726,0.16759776536312848,11.731843575418994,1.675977653631285,0.5027932960893855,0.16759776536312848,4.35754189944134
Ben Whiteman,ENG,Preston,28,1996,13.4,Midfielder,1066.0,77.2,1,8,0,30.0,28,3,426,97,0,2,4,6,65.0,26,22,9,60,11.844444444444445,6.517823639774859,0.08442776735459662,0.6754221388367729,0.0,2.5328330206378986,2.3639774859287055,0.25328330206378985,35.96622889305816,8.189493433395873,0.0,0.16885553470919323,0.33771106941838647,0.5065666041275797,5.48780487804878,2.195121951219512,1.8574108818011257,0.7598499061913696,5.065666041275797
Jacob Widell Zetterström,SWE,Derby County,26,1998,13.0,Goalkeeper,1255.0,60.7,0,0,0,0.0,3,0,7,1,0,0,0,0,100.0,0,1,0,10,13.944444444444445,4.352988047808765,0.0,0.0,0.0,0.0,0.2151394422310757,0.0,0.50199203187251,0.07171314741035857,0.0,0.0,0.0,0.0,7.171314741035856,0.0,0.07171314741035857,0.0,0.7171314741035857
Joe Williams,ENG,Bristol City,27,1996,9.9,Midfielder,718.0,81.5,2,20,0,0.0,42,4,390,186,5,10,16,14,66.7,46,23,9,57,7.977777777777778,10.215877437325906,0.25069637883008355,2.5069637883008355,0.0,0.0,5.264623955431754,0.5013927576601671,48.8857938718663,23.314763231197773,0.6267409470752089,1.2534818941504178,2.0055710306406684,1.7548746518105849,8.360724233983287,5.766016713091922,2.883008356545961,1.128133704735376,7.144846796657381
Ben Wilmot,ENG,Stoke City,25,1999,12.2,Defender,480.0,77.6,0,3,1,33.3,14,0,375,55,4,7,6,5,63.0,5,24,16,49,5.333333333333333,14.549999999999999,0.0,0.5625,0.1875,6.2437499999999995,2.625,0.0,70.3125,10.3125,0.75,1.3125,1.125,0.9375,11.8125,0.9375,4.5,3.0,9.1875
Kane Wilson,ENG,Derby County,24,2000,6.3,Defender,577.0,67.6,0,1,1,42.9,13,1,133,115,16,25,26,3,57.1,18,13,5,30,6.411111111111111,10.544194107452338,0.0,0.1559792027729636,0.1559792027729636,6.691507798960138,2.0277296360485266,0.1559792027729636,20.745233968804158,17.937608318890813,2.4956672443674175,3.89948006932409,4.055459272097053,0.4679376083188908,8.906412478336222,2.8076256499133447,2.0277296360485266,0.779896013864818,4.679376083188908
Freddie Woodman,ENG,Preston,27,1997,15.0,Goalkeeper,515.0,74.9,0,0,0,0.0,1,0,9,0,1,0,0,0,100.0,0,0,0,19,5.722222222222222,13.089320388349515,0.0,0.0,0.0,0.0,0.17475728155339806,0.0,1.5728155339805825,0.0,0.17475728155339806,0.0,0.0,0.0,17.475728155339805,0.0,0.0,0.0,3.320388349514563
Kusini Yengi,AUS,Portsmouth,25,1999,4.4,Forward,676.0,62.3,0,2,0,0.0,13,0,29,71,4,4,23,0,34.5,4,0,0,4,7.511111111111111,8.294378698224852,0.0,0.26627218934911245,0.0,0.0,1.7307692307692308,0.0,3.86094674556213,9.45266272189349,0.5325443786982249,0.5325443786982249,3.062130177514793,0.0,4.59319526627219,0.5325443786982249,0.0,0.0,0.5325443786982249
